id_w_time,latitude,longitude,id,x,y,year,month,week,date,time_of_year,acq_time,fire,pop_density,obs_ID,city,in_urban_area,settlement,adm2_name,pop_exact,excess_fire,predicted_fire,fire_in_window,war_fire,sustained_excess,id_big,length_of_war_fire_area,war_fire_restrictive,map_col
41.4--1.3-252-2023,-1.28818,41.35003,41.4--1.3,41.400000000000006,-1.3,2023,9,37,2023-09-09,252,1009,1,7.184618443250656,26956,NA,FALSE,TRUE,Badhaadhe,4.787289142608643,0,1,2,0,1,41--1,207,0,NA
41.4--1.3-59-2023,-1.32808,41.36469,41.4--1.3,41.400000000000006,-1.3,2023,2,9,2023-02-28,59,1025,1,7.184618443250656,25410,NA,FALSE,TRUE,Badhaadhe,5.139281749725342,0,2,1,0,1,41--1,207,0,NA
41.4-0.7-18-2023,0.70446,41.38948,41.4-0.7,41.400000000000006,0.7000000000000001,2023,1,3,2023-01-18,18,1047,1,3.294570038715998,24330,NA,FALSE,FALSE,NA,3.792567253112793,0,1,1,0,0,41-1,1,0,NA
41.5--1.1-150-2023,-1.14273,41.45155,41.5--1.1,41.5,-1.1,2023,5,22,2023-05-30,150,0741,1,10.062975535790123,26560,NA,FALSE,FALSE,NA,6.432250499725342,0,1,1,0,1,42--1,172,0,NA
41.5--1.1-251-2022,-1.08191,41.46783,41.5--1.1,41.5,-1.1,2022,9,36,2022-09-08,251,1110,1,10.062975535790123,23288,NA,FALSE,FALSE,NA,9.90000820159912,0,1,1,0,1,42--1,172,0,NA
41.5--1.1-66-2023,-1.07772,41.48381,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25725,NA,FALSE,FALSE,NA,11.143125534057615,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.0675,41.46055,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25737,NA,FALSE,FALSE,NA,7.7327165603637695,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.07659,41.47128,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1134,1,10.062975535790123,25732,NA,FALSE,FALSE,NA,9.90000820159912,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.07597,41.47268,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25722,NA,FALSE,FALSE,NA,9.90000820159912,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.0687,41.47521,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25733,NA,FALSE,FALSE,NA,11.257643699645996,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.07825,41.48027,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25738,NA,FALSE,FALSE,NA,11.175658226013184,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.06924,41.47167,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25726,NA,FALSE,FALSE,NA,10.901257514953612,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.07207,41.47572,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25736,NA,FALSE,FALSE,NA,11.257643699645996,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.07778,41.46414,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1134,1,10.062975535790123,25731,NA,FALSE,FALSE,NA,8.567877769470215,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.07099,41.4828,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25729,NA,FALSE,FALSE,NA,12.47165870666504,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.08378,41.47237,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1134,1,10.062975535790123,25724,NA,FALSE,FALSE,NA,9.308929443359377,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.07489,41.47976,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25730,NA,FALSE,FALSE,NA,11.257643699645996,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.07933,41.47319,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25727,NA,FALSE,FALSE,NA,9.90000820159912,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.08034,41.47569,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1134,1,10.062975535790123,25728,NA,FALSE,FALSE,NA,11.175658226013184,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.06534,41.4747,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25735,NA,FALSE,FALSE,NA,10.877873420715332,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.08148,41.46856,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1134,1,10.062975535790123,25723,NA,FALSE,FALSE,NA,9.90000820159912,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-66-2023,-1.07153,41.47926,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-07,66,1047,1,10.062975535790123,25734,NA,FALSE,FALSE,NA,11.257643699645996,10,5,17,1,1,42--1,172,1,NA
41.5--1.1-67-2023,-1.09243,41.45542,41.5--1.1,41.5,-1.1,2023,3,10,2023-03-08,67,1049,1,10.062975535790123,25768,NA,FALSE,FALSE,NA,7.395460605621338,0,2,1,1,1,42--1,172,0,NA
41.5--1.1-71-2023,-1.07804,41.46985,41.5--1.1,41.5,-1.1,2023,3,11,2023-03-12,71,1051,1,10.062975535790123,25992,NA,FALSE,FALSE,NA,9.90000820159912,0,2,1,1,1,42--1,172,0,NA
41.5--1.1-78-2023,-1.07849,41.47262,41.5--1.1,41.5,-1.1,2023,3,12,2023-03-19,78,1110,1,10.062975535790123,26161,NA,FALSE,FALSE,NA,9.90000820159912,0,2,1,0,1,42--1,172,0,NA
41.5--1.2-291-2023,-1.17765,41.5346,41.5--1.2,41.5,-1.2000000000000002,2023,10,42,2023-10-18,291,1026,1,13.625599198871187,27369,NA,FALSE,FALSE,NA,12.304803848266602,0,1,1,0,1,42--1,172,0,NA
41.5--1.2-50-2023,-1.2105,41.50798,41.5--1.2,41.5,-1.2000000000000002,2023,2,8,2023-02-19,50,0953,1,13.625599198871187,25070,NA,FALSE,FALSE,NA,17.329076766967773,1,5,8,0,1,42--1,172,0,NA
41.5--1.2-50-2023,-1.211,41.5048,41.5--1.2,41.5,-1.2000000000000002,2023,2,8,2023-02-19,50,1047,1,13.625599198871187,25075,NA,FALSE,FALSE,NA,14.662275314331056,1,5,8,0,1,42--1,172,0,NA
41.5--1.2-50-2023,-1.2143,41.48337,41.5--1.2,41.5,-1.2000000000000002,2023,2,8,2023-02-19,50,0953,1,13.625599198871187,25072,NA,FALSE,FALSE,NA,9.370601654052734,1,5,8,0,1,42--1,172,0,NA
41.5--1.2-50-2023,-1.21491,41.50176,41.5--1.2,41.5,-1.2000000000000002,2023,2,8,2023-02-19,50,1047,1,13.625599198871187,25074,NA,FALSE,FALSE,NA,14.662275314331056,1,5,8,0,1,42--1,172,0,NA
41.5--1.2-50-2023,-1.21046,41.50834,41.5--1.2,41.5,-1.2000000000000002,2023,2,8,2023-02-19,50,1047,1,13.625599198871187,25076,NA,FALSE,FALSE,NA,17.329076766967773,1,5,8,0,1,42--1,172,0,NA
41.5--1.2-50-2023,-1.217,41.49141,41.5--1.2,41.5,-1.2000000000000002,2023,2,8,2023-02-19,50,0953,1,13.625599198871187,25071,NA,FALSE,FALSE,NA,11.311625480651855,1,5,8,1,1,42--1,172,1,NA
41.5--1.2-50-2023,-1.21354,41.48829,41.5--1.2,41.5,-1.2000000000000002,2023,2,8,2023-02-19,50,0953,1,13.625599198871187,25073,NA,FALSE,FALSE,NA,9.370601654052734,1,5,8,0,1,42--1,172,0,NA
41.5--1.2-50-2023,-1.21772,41.48649,41.5--1.2,41.5,-1.2000000000000002,2023,2,8,2023-02-19,50,0953,1,13.625599198871187,25069,NA,FALSE,FALSE,NA,10.380233764648438,1,5,8,0,1,42--1,172,0,NA
41.5--1.2-80-2023,-1.21646,41.48857,41.5--1.2,41.5,-1.2000000000000002,2023,3,12,2023-03-21,80,0724,1,13.625599198871187,26201,NA,FALSE,FALSE,NA,9.370601654052734,0,1,1,0,1,42--1,172,0,NA
41.5--1.2-92-2023,-1.21729,41.4895,41.5--1.2,41.5,-1.2000000000000002,2023,4,14,2023-04-02,92,0724,1,13.625599198871187,26365,NA,FALSE,FALSE,NA,10.380233764648438,0,1,1,0,1,42--1,172,0,NA
41.5--1.5-260-2022,-1.46521,41.45866,41.5--1.5,41.5,-1.5,2022,9,38,2022-09-17,260,2153,1,13.247828788757325,23388,NA,FALSE,FALSE,NA,14.721923828125,0,2,4,0,0,42--2,1,0,NA
41.5--1.5-260-2022,-1.47495,41.47069,41.5--1.5,41.5,-1.5,2022,9,38,2022-09-17,260,1000,1,13.247828788757325,23387,NA,FALSE,FALSE,NA,12.27680492401123,0,2,4,0,0,42--2,1,0,NA
41.5--1.5-260-2022,-1.47653,41.46508,41.5--1.5,41.5,-1.5,2022,9,38,2022-09-17,260,2153,1,13.247828788757325,23389,NA,FALSE,FALSE,NA,12.27680492401123,0,2,4,0,0,42--2,1,0,NA
41.5--1.5-260-2022,-1.47317,41.46752,41.5--1.5,41.5,-1.5,2022,9,38,2022-09-17,260,2153,1,13.247828788757325,23386,NA,FALSE,FALSE,NA,12.27680492401123,0,2,4,0,0,42--2,1,0,NA
41.5--1.5-285-2023,-1.46005,41.45373,41.5--1.5,41.5,-1.5,2023,10,41,2023-10-12,285,1106,1,13.247828788757325,27337,NA,FALSE,FALSE,NA,16.18364906311035,0,1,2,0,0,42--2,1,0,NA
41.5--1.5-285-2023,-1.46352,41.45919,41.5--1.5,41.5,-1.5,2023,10,41,2023-10-12,285,2229,1,13.247828788757325,27336,NA,FALSE,FALSE,NA,14.721923828125,0,1,2,0,0,42--2,1,0,NA
41.5-0.9-275-2023,0.92666,41.52262,41.5-0.9,41.5,0.9,2023,10,40,2023-10-02,275,1026,1,2.3938240533073745,27258,NA,FALSE,FALSE,NA,2.2163851261138916,0,2,1,0,0,42-1,50,0,NA
41.5-1.8-277-2023,1.77168,41.47395,41.5-1.8,41.5,1.8,2023,10,40,2023-10-04,277,0722,1,6.091211729579502,27282,NA,FALSE,FALSE,NA,7.052616596221924,0,1,1,0,0,42-2,1,0,NA
41.5-2.3-277-2023,2.31141,41.49863,41.5-2.3,41.5,2.3000000000000003,2023,10,40,2023-10-04,277,1041,1,9.2860998014609,27283,NA,FALSE,FALSE,NA,9.47459888458252,0,1,1,0,0,42-2,1,0,NA
41.6--0.7-58-2023,-0.70642,41.59886,41.6--0.7,41.6,-0.7000000000000001,2023,2,9,2023-02-27,58,1100,1,5.404122688704067,25357,NA,FALSE,FALSE,NA,5.359322547912598,0,1,1,0,1,42--1,172,0,NA
41.6--1.4-26-2023,-1.39303,41.64823,41.6--1.4,41.6,-1.4,2023,1,4,2023-01-26,26,1045,1,14.533593654632568,24518,NA,FALSE,FALSE,NA,15.387089729309082,0,1,1,0,1,42--1,172,0,NA
41.6--1.4-297-2023,-1.43897,41.60998,41.6--1.4,41.6,-1.4,2023,10,43,2023-10-24,297,1115,1,14.533593654632568,27403,NA,FALSE,FALSE,NA,16.580171585083008,0,1,1,0,1,42--1,172,0,NA
41.6--1.4-300-2022,-1.43607,41.61248,41.6--1.4,41.6,-1.4,2022,10,43,2022-10-27,300,1049,1,14.533593654632568,23893,NA,FALSE,FALSE,NA,16.580171585083008,0,2,3,0,1,42--1,172,0,NA
41.6--1.4-300-2022,-1.437,41.6103,41.6--1.4,41.6,-1.4,2022,10,43,2022-10-27,300,1035,1,14.533593654632568,23891,NA,FALSE,FALSE,NA,16.580171585083008,0,2,3,0,1,42--1,172,0,NA
41.6--1.4-300-2022,-1.43538,41.61169,41.6--1.4,41.6,-1.4,2022,10,43,2022-10-27,300,1049,1,14.533593654632568,23892,NA,FALSE,FALSE,NA,16.580171585083008,0,2,3,0,1,42--1,172,0,NA
41.6--1.4-58-2023,-1.43638,41.64167,41.6--1.4,41.6,-1.4,2023,2,9,2023-02-27,58,1045,1,14.533593654632568,25358,NA,FALSE,FALSE,NA,18.746923446655273,0,2,1,0,1,42--1,172,0,NA
41.6--1.4-60-2023,-1.42044,41.64997,41.6--1.4,41.6,-1.4,2023,3,9,2023-03-01,60,1057,1,14.533593654632568,25467,NA,FALSE,FALSE,NA,22.750715255737305,0,1,1,0,1,42--1,172,0,NA
41.6--1.4-8-2023,-1.42907,41.62232,41.6--1.4,41.6,-1.4,2023,1,2,2023-01-08,8,1034,1,14.533593654632568,24192,NA,FALSE,FALSE,NA,14.845651626586916,0,2,3,0,1,42--1,172,0,NA
41.6--1.4-8-2023,-1.42221,41.62128,41.6--1.4,41.6,-1.4,2023,1,2,2023-01-08,8,1034,1,14.533593654632568,24193,NA,FALSE,FALSE,NA,14.654821395874022,0,2,3,0,1,42--1,172,0,NA
41.6--1.4-8-2023,-1.42336,41.63665,41.6--1.4,41.6,-1.4,2023,1,2,2023-01-08,8,1034,1,14.533593654632568,24191,NA,FALSE,FALSE,NA,13.173416137695312,0,2,3,0,1,42--1,172,0,NA
41.6--1.4-95-2023,-1.40668,41.63925,41.6--1.4,41.6,-1.4,2023,4,14,2023-04-05,95,1002,1,14.533593654632568,26402,NA,FALSE,FALSE,NA,12.520257949829102,0,1,1,0,1,42--1,172,0,NA
41.6--1.4-98-2023,-1.40539,41.6376,41.6--1.4,41.6,-1.4,2023,4,15,2023-04-08,98,1045,1,14.533593654632568,26414,NA,FALSE,FALSE,NA,12.520257949829102,0,1,1,0,1,42--1,172,0,NA
41.6--1.5-106-2023,-1.50435,41.56015,41.6--1.5,41.6,-1.5,2023,4,16,2023-04-16,106,1045,1,26.241574313905502,26460,NA,FALSE,FALSE,NA,14.20949649810791,0,2,1,0,0,42--2,1,0,NA
41.6--1.5-13-2023,-1.46492,41.63277,41.6--1.5,41.6,-1.5,2023,1,2,2023-01-13,13,1040,1,26.241574313905502,24247,NA,FALSE,FALSE,NA,21.527088165283203,0,1,1,0,0,42--2,1,0,NA
41.6--1.5-295-2023,-1.51517,41.57414,41.6--1.5,41.6,-1.5,2023,10,43,2023-10-22,295,1051,1,26.241574313905502,27398,NA,FALSE,FALSE,NA,19.86087417602539,0,1,1,0,0,42--2,1,0,NA
41.6--1.5-65-2023,-1.51611,41.57346,41.6--1.5,41.6,-1.5,2023,3,10,2023-03-06,65,1104,1,26.241574313905502,25681,NA,FALSE,FALSE,NA,15.604564666748049,0,4,3,0,0,42--2,1,0,NA
41.6--1.5-65-2023,-1.51547,41.57751,41.6--1.5,41.6,-1.5,2023,3,10,2023-03-06,65,1104,1,26.241574313905502,25682,NA,FALSE,FALSE,NA,19.86087417602539,0,4,3,0,0,42--2,1,0,NA
41.6--1.5-65-2023,-1.52868,41.57634,41.6--1.5,41.6,-1.5,2023,3,10,2023-03-06,65,1102,1,26.241574313905502,25680,NA,FALSE,FALSE,NA,23.37846565246582,0,4,3,0,0,42--2,1,0,NA
41.6--1.5-72-2023,-1.52047,41.57285,41.6--1.5,41.6,-1.5,2023,3,11,2023-03-13,72,1104,1,26.241574313905502,26028,NA,FALSE,FALSE,NA,17.470914840698242,0,2,1,0,0,42--2,1,0,NA
41.6--1.5-74-2023,-1.54542,41.55654,41.6--1.5,41.6,-1.5,2023,3,11,2023-03-15,74,1136,1,26.241574313905502,26077,NA,FALSE,FALSE,NA,16.357316970825195,0,2,2,0,0,42--2,1,0,NA
41.6--1.5-74-2023,-1.54428,41.56362,41.6--1.5,41.6,-1.5,2023,3,11,2023-03-15,74,1136,1,26.241574313905502,26076,NA,FALSE,FALSE,NA,20.70496368408203,0,2,2,0,0,42--2,1,0,NA
41.6--1.5-76-2023,-1.54524,41.56488,41.6--1.5,41.6,-1.5,2023,3,11,2023-03-17,76,1006,1,26.241574313905502,26112,NA,FALSE,FALSE,NA,20.70496368408203,0,2,1,0,0,42--2,1,0,NA
41.6--1.5-78-2023,-1.54433,41.56366,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-19,78,1110,1,26.241574313905502,26162,NA,FALSE,FALSE,NA,20.70496368408203,0,4,2,0,0,42--2,1,0,NA
41.6--1.5-78-2023,-1.51887,41.57545,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-19,78,1021,1,26.241574313905502,26163,NA,FALSE,FALSE,NA,22.639379501342773,0,4,2,0,0,42--2,1,0,NA
41.6--1.5-79-2023,-1.54435,41.56204,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-20,79,1049,1,26.241574313905502,26182,NA,FALSE,FALSE,NA,20.70496368408203,0,2,2,0,0,42--2,1,0,NA
41.6--1.5-79-2023,-1.54404,41.56186,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-20,79,1049,1,26.241574313905502,26181,NA,FALSE,FALSE,NA,20.70496368408203,0,2,2,0,0,42--2,1,0,NA
41.6--1.5-80-2023,-1.48845,41.63807,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-21,80,1123,1,26.241574313905502,26203,NA,FALSE,FALSE,NA,25.172637939453125,0,2,2,0,0,42--2,1,0,NA
41.6--1.5-80-2023,-1.49069,41.63955,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-21,80,1032,1,26.241574313905502,26202,NA,FALSE,FALSE,NA,25.172637939453125,0,2,2,0,0,42--2,1,0,NA
41.6--1.5-81-2023,-1.51726,41.57753,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-22,81,1013,1,26.241574313905502,26222,NA,FALSE,FALSE,NA,22.639379501342773,0,4,3,0,0,42--2,1,0,NA
41.6--1.5-81-2023,-1.51988,41.58019,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-22,81,1013,1,26.241574313905502,26223,NA,FALSE,FALSE,NA,22.639379501342773,0,4,3,0,0,42--2,1,0,NA
41.6--1.5-81-2023,-1.54161,41.55684,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-22,81,1106,1,26.241574313905502,26224,NA,FALSE,FALSE,NA,16.636686325073242,0,4,3,0,0,42--2,1,0,NA
41.6--1.5-82-2023,-1.4877,41.63689,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-23,82,1045,1,26.241574313905502,26253,NA,FALSE,FALSE,NA,25.172637939453125,0,2,3,0,0,42--2,1,0,NA
41.6--1.5-82-2023,-1.51718,41.57956,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-23,82,1045,1,26.241574313905502,26255,NA,FALSE,FALSE,NA,22.639379501342773,0,2,3,0,0,42--2,1,0,NA
41.6--1.5-82-2023,-1.48715,41.64045,41.6--1.5,41.6,-1.5,2023,3,12,2023-03-23,82,1045,1,26.241574313905502,26254,NA,FALSE,FALSE,NA,33.460689544677734,0,2,3,0,0,42--2,1,0,NA
41.6--1.6-292-2023,-1.63183,41.56519,41.6--1.6,41.6,-1.6,2023,10,42,2023-10-19,292,0744,1,77.51072457257439,27374,NA,FALSE,FALSE,NA,122.42343139648438,0,1,1,0,0,42--2,1,0,NA
41.6--1.6-39-2023,-1.5953,41.58163,41.6--1.6,41.6,-1.6,2023,2,6,2023-02-08,39,1051,1,77.51072457257439,24746,NA,FALSE,FALSE,NA,110.37356567382812,0,1,1,0,0,42--2,1,0,NA
41.6--1.6-63-2023,-1.57542,41.5689,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-04,63,1049,1,77.51072457257439,25584,NA,FALSE,FALSE,NA,63.03577423095703,0,2,2,0,0,42--2,1,0,NA
41.6--1.6-63-2023,-1.57896,41.56944,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-04,63,1049,1,77.51072457257439,25585,NA,FALSE,FALSE,NA,63.03577423095703,0,2,2,0,0,42--2,1,0,NA
41.6--1.6-64-2023,-1.57507,41.5718,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-05,64,1032,1,77.51072457257439,25651,NA,FALSE,FALSE,NA,51.5720329284668,0,2,1,0,0,42--2,1,0,NA
41.6--1.6-65-2023,-1.57946,41.5681,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-06,65,1015,1,77.51072457257439,25683,NA,FALSE,FALSE,NA,63.03577423095703,0,5,6,0,0,42--2,1,0,NA
41.6--1.6-65-2023,-1.57314,41.57392,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-06,65,1104,1,77.51072457257439,25687,NA,FALSE,FALSE,NA,51.5720329284668,0,5,6,0,0,42--2,1,0,NA
41.6--1.6-65-2023,-1.57804,41.57059,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-06,65,1104,1,77.51072457257439,25688,NA,FALSE,FALSE,NA,63.03577423095703,0,5,6,0,0,42--2,1,0,NA
41.6--1.6-65-2023,-1.57877,41.57266,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-06,65,1015,1,77.51072457257439,25685,NA,FALSE,FALSE,NA,63.03577423095703,0,5,6,0,0,42--2,1,0,NA
41.6--1.6-65-2023,-1.58506,41.56625,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-06,65,1102,1,77.51072457257439,25686,NA,FALSE,FALSE,NA,87.489288330078125,0,5,6,0,0,42--2,1,0,NA
41.6--1.6-65-2023,-1.58377,41.5752,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-06,65,1102,1,77.51072457257439,25684,NA,FALSE,FALSE,NA,87.489288330078125,0,5,6,0,0,42--2,1,0,NA
41.6--1.6-66-2023,-1.57348,41.57861,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-07,66,1134,1,77.51072457257439,25739,NA,FALSE,FALSE,NA,51.5720329284668,0,2,3,0,0,42--2,1,0,NA
41.6--1.6-66-2023,-1.57227,41.58577,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-07,66,1134,1,77.51072457257439,25741,NA,FALSE,FALSE,NA,64.48645782470703,0,2,3,0,0,42--2,1,0,NA
41.6--1.6-66-2023,-1.57057,41.5797,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-07,66,1134,1,77.51072457257439,25740,NA,FALSE,FALSE,NA,51.5720329284668,0,2,3,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.56938,41.57673,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1117,1,77.51072457257439,25775,NA,FALSE,FALSE,NA,51.5720329284668,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.56793,41.58046,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1028,1,77.51072457257439,25780,NA,FALSE,FALSE,NA,51.5720329284668,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.57078,41.57964,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1117,1,77.51072457257439,25773,NA,FALSE,FALSE,NA,51.5720329284668,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.57708,41.56717,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1049,1,77.51072457257439,25771,NA,FALSE,FALSE,NA,63.03577423095703,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.57471,41.57756,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1117,1,77.51072457257439,25774,NA,FALSE,FALSE,NA,51.5720329284668,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.56883,41.58006,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1117,1,77.51072457257439,25772,NA,FALSE,FALSE,NA,51.5720329284668,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.56859,41.57605,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1028,1,77.51072457257439,25779,NA,FALSE,FALSE,NA,51.5720329284668,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.5713,41.57631,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1117,1,77.51072457257439,25770,NA,FALSE,FALSE,NA,51.5720329284668,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.57166,41.58102,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1028,1,77.51072457257439,25778,NA,FALSE,FALSE,NA,51.5720329284668,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.57671,41.57273,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1028,1,77.51072457257439,25776,NA,FALSE,FALSE,NA,63.03577423095703,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.57232,41.57661,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1028,1,77.51072457257439,25777,NA,FALSE,FALSE,NA,51.5720329284668,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-67-2023,-1.5758,41.57091,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-08,67,1117,1,77.51072457257439,25769,NA,FALSE,FALSE,NA,63.03577423095703,4,6,12,0,0,42--2,1,0,NA
41.6--1.6-68-2023,-1.56621,41.56977,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-09,68,1057,1,77.51072457257439,25819,NA,FALSE,FALSE,NA,30.972036361694336,5,5,12,0,0,42--2,1,0,NA
41.6--1.6-68-2023,-1.56234,41.56919,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-09,68,1057,1,77.51072457257439,25822,NA,FALSE,FALSE,NA,30.972036361694336,5,5,12,0,0,42--2,1,0,NA
41.6--1.6-68-2023,-1.56546,41.57459,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-09,68,1057,1,77.51072457257439,25824,NA,FALSE,FALSE,NA,43.61445617675781,5,5,12,0,0,42--2,1,0,NA
41.6--1.6-68-2023,-1.5732,41.57576,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-09,68,1057,1,77.51072457257439,25828,NA,FALSE,FALSE,NA,51.5720329284668,5,5,12,0,0,42--2,1,0,NA
41.6--1.6-68-2023,-1.56933,41.57517,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-09,68,1057,1,77.51072457257439,25827,NA,FALSE,FALSE,NA,51.5720329284668,5,5,12,0,0,42--2,1,0,NA
41.6--1.6-68-2023,-1.56696,41.56496,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-09,68,1057,1,77.51072457257439,25823,NA,FALSE,FALSE,NA,30.972036361694336,5,5,12,0,0,42--2,1,0,NA
41.6--1.6-68-2023,-1.57083,41.56553,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-09,68,1057,1,77.51072457257439,25825,NA,FALSE,FALSE,NA,30.972036361694336,5,5,12,0,0,42--2,1,0,NA
41.6--1.6-68-2023,-1.57394,41.57095,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-09,68,1057,1,77.51072457257439,25826,NA,FALSE,FALSE,NA,51.5720329284668,5,5,12,0,0,42--2,1,0,NA
41.6--1.6-68-2023,-1.56471,41.57941,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-09,68,1057,1,77.51072457257439,25818,NA,FALSE,FALSE,NA,43.61445617675781,5,5,12,0,0,42--2,1,0,NA
41.6--1.6-68-2023,-1.56159,41.57401,41.6--1.6,41.6,-1.6,2023,3,10,2023-03-09,68,1057,1,77.51072457257439,25821,NA,FALSE,FALSE,NA,43.61445617675781,5,5,12,0,0,42--2,1,0,NA
